Perc_Change_1d,Open_Prev_1d,High_Prev_1d,Low_Prev_1d,Close_Prev_1d,Volume_Prev_1d,100_mov_avg
-0.0011735558742991708,77.14,77.36,76.45,76.78,55507676,76.68190000000001
-0.00013041210224296954,76.9,76.99,76.32,76.69,50141063,76.69620000000002
0.009046265184802128,77.03,77.26,76.56,76.68,42167188,76.71940000000001
0.0016772029415560528,76.82,77.41,76.68,77.38,50189685,76.75030000000001
-0.007015720410549646,77.48,77.64,77.18,77.51,45104871,76.78790000000002
-0.01316309069369488,77.34,77.5,76.81,76.97,40648111,76.80390000000003
-0.015913345814388843,77.12,77.14,75.8,75.97,68812485,76.81020000000002
0.0,75.43,75.84,74.56,74.78,72462530,76.81510000000002
0.012935586061246092,75.03,75.16,74.1,74.78,60971883,76.82890000000002
-0.013105108317732067,74.66,75.78,74.57,75.76,51542722,76.82220000000002
-0.007409403206250803,75.81,76.03,74.74,74.78,59912818,76.81450000000001
0.004025224741714708,74.14,74.69,73.88,74.23,67975012,76.81890000000001
-0.007298283551831414,74.56,74.59,73.89,74.53,51445177,76.81660000000001
0.002023199352576284,74.32,74.52,73.05,73.99,66622577,76.82230000000001
0.011334844645952719,74.01,74.44,73.45,74.14,53732994,76.82770000000001
0.0117290458618872,74.29,75.39,74.17,74.99,71106721,76.84390000000002
0.0010531858873090876,75.05,76.02,74.85,75.88,45668931,76.85530000000001
-0.013340448239060833,75.47,75.98,75.21,75.96,50664453,76.84290000000001
0.07582295647885595,75.58,75.88,74.92,74.96,98735259,76.87410000000001
0.0073430424672621996,81.17,81.43,80.1,81.11,189978082,76.89680000000003
0.03723341581241912,80.65,81.71,80.57,81.71,97568814,76.95800000000003
-0.0029543843063105646,81.83,85.11,81.79,84.87,167371680,76.99520000000003
-0.0037959667852907166,84.82,85.14,84.22,84.62,84344673,77.03110000000002
0.002366863905325477,84.66,85.63,84.26,84.3,114220883,77.06480000000002
0.0017720023626698839,84.57,84.97,83.77,84.5,61052418,77.11130000000001
0.01397786837507267,84.62,84.89,84.24,84.65,47878572,77.16060000000002
-0.010951483749411123,84.31,85.86,84.29,85.85,71766758,77.20190000000002
-0.003545261167572644,85.97,86.34,84.92,84.92,93641373,77.24620000000003
-0.007380952380952435,85.04,85.33,83.96,84.62,70715988,77.28540000000002
-0.004184100418409974,84.04,84.92,83.77,84.0,57574363,77.32990000000002
0.01228008029283259,83.51,83.75,82.9,83.65,72899498,77.38040000000002
0.0015326573921244455,83.93,84.81,83.91,84.69,53324677,77.43580000000001
0.00023573785950035633,84.57,84.93,84.39,84.82,39934594,77.49740000000001
-0.008559201141226805,84.63,85.34,84.53,84.84,41600846,77.56080000000001
0.014526710402999002,84.96,85.23,84.01,84.12,57711731,77.63010000000001
0.01169387518814409,84.09,85.36,83.63,85.36,69091834,77.67940000000002
0.000231508276420836,85.41,86.76,85.33,86.37,79439024,77.73230000000001
0.002655275917801939,86.36,86.63,85.82,86.39,58708986,77.7929
0.0014985590778097458,86.26,86.67,86.01,86.62,49249914,77.86030000000001
0.011170637182263809,86.66,87.12,86.3,86.75,50218945,77.9454
0.018460505705974396,86.75,87.82,86.64,87.73,58052491,78.0377
-0.002692393986986705,87.98,89.41,87.95,89.38,87216605,78.1389
0.01795747493665303,89.43,89.98,89.11,89.14,78921885,78.27380000000001
-0.003759814220944257,89.69,90.98,89.68,90.77,94118633,78.40110000000001
-0.006903462866050602,91.14,92.02,89.84,90.43,141005137,78.52770000000002
0.013943785682916075,90.57,90.69,88.93,89.81,92337903,78.66210000000002
0.011289622231871538,89.78,91.25,89.75,91.08,73231620,78.81680000000001
0.0038927335640138346,91.06,92.56,90.87,92.12,83870521,78.98030000000001
-0.0028193450444589582,92.31,92.77,91.8,92.48,75951141,79.13720000000002
0.015795090715048067,92.84,93.04,92.07,92.22,87620911,79.29360000000001
0.005835543766578219,92.7,93.88,91.75,93.7,75414804,79.43990000000002
-0.0041551246537396185,94.73,95.05,93.57,94.25,62777042,79.58670000000001
-0.017011593888828617,94.13,94.76,93.47,93.86,45681114,79.73720000000002
-0.01106485539000882,94.04,94.12,91.9,92.29,54748791,79.86560000000001
0.009978308026030386,92.2,92.44,90.88,91.28,54525280,79.99970000000002
-0.0013032145960035245,91.51,92.75,91.45,92.2,35561270,80.12600000000002
0.001084834020394972,92.31,92.7,91.8,92.08,29726347,80.26770000000002
-0.0034835619420858633,92.27,92.29,91.35,92.18,33514108,80.3999
-0.01044989550104502,92.29,92.3,91.34,91.86,35527686,80.5854
-0.0008807662666519685,91.85,92.55,90.9,90.91,100898066,80.7783
-0.006092157731501962,91.32,91.62,90.6,90.83,43694391,80.96710000000002
0.0008853474988932968,90.75,91.74,90.19,90.28,39036087,81.1556
0.005940594059406009,90.21,90.7,89.65,90.36,36868541,81.34810000000002
0.011741682974559667,90.37,91.05,89.8,90.9,32629359,81.5411
0.010222748305175968,90.82,92.0,90.77,91.98,64028803,81.73810000000002
0.006308810949529398,92.1,93.72,92.09,92.93,49589028,81.94110000000002
-0.0004278990158321784,93.52,94.07,93.13,93.52,38223477,82.13350000000003
0.005849197064766534,93.86,94.06,93.09,93.48,28465073,82.31810000000003
0.020214650411586932,93.67,94.1,93.2,94.03,22891753,82.51210000000003
-0.006502359727320447,94.14,95.99,94.1,95.97,56467939,82.70000000000003
0.0004193311667890371,96.27,96.8,93.92,95.35,65221678,82.87610000000002
-0.0036826599326598725,95.44,95.95,94.76,95.39,36436440,83.04940000000005
0.0018903591682418884,93.76,95.55,93.52,95.04,39685552,83.22160000000004
0.012752721617418392,95.36,95.89,94.86,95.22,34018228,83.41840000000003
-0.011854804867813783,95.86,96.89,95.65,96.45,42810155,83.61280000000005
-0.005697404515720532,96.8,96.85,95.03,95.32,45696176,83.81020000000004
-0.01815447416478674,96.97,97.1,94.74,94.78,53502415,83.98750000000004
0.014190405591443432,95.03,95.28,92.57,93.09,57298243,84.18600000000004
-0.005216095380029903,93.62,94.74,93.02,94.43,49987593,84.38630000000005
0.008234797297297309,94.99,95.0,93.72,93.94,39079002,84.57970000000005
0.025414137256919427,94.68,94.89,94.12,94.72,55196597,84.79980000000005
-0.0016489745439554424,95.42,97.88,95.17,97.19,92917719,85.01620000000007
0.006552677383024476,97.04,97.32,96.42,97.03,45728843,85.23400000000007
0.013633609371844015,96.85,97.84,96.64,97.67,43469117,85.46370000000007
-0.006505387273836151,97.82,99.24,97.55,99.02,55317689,85.68930000000007
-0.00234335201222608,99.33,99.44,98.25,98.38,43143095,85.91300000000007
-0.02667364016736414,98.44,98.7,97.67,98.15,33010001,86.11050000000006
0.0055133673150941555,97.16,97.45,95.33,95.6,56842647,86.30600000000005
-0.005649126477664944,94.9,96.62,94.81,96.13,48511286,86.49530000000006
-0.0049411269974768595,96.37,96.58,95.17,95.59,39958144,86.68840000000007
-0.0016849199663017144,95.36,95.68,94.36,95.12,55932663,86.88840000000008
-0.0050804403048263095,94.75,95.48,94.71,94.96,38558342,87.08070000000006
0.002744352966012148,94.93,95.95,94.1,94.48,46711179,87.26900000000006
0.013022189811438692,94.26,94.82,93.28,94.74,41865193,87.47000000000007
-0.00020839845785137044,95.27,96.08,94.84,95.99,36584844,87.67440000000006
0.013060468942821844,96.04,96.88,95.61,95.97,33795352,87.88560000000005
0.002666666666666719,96.15,97.24,96.04,97.24,31916439,88.09030000000004
0.004898958971218657,97.33,97.57,96.8,97.5,28115566,88.29150000000003
0.011899959661153616,97.9,98.19,96.86,97.98,48951331,88.51200000000003
0.013627772804138114,98.49,99.37,97.98,99.16,47572413,88.74950000000003
0.0003977329223425678,99.41,100.68,99.32,100.53,69399270,88.98830000000002
9.942334460136326e-05,100.44,101.09,99.95,100.57,52699192,89.22730000000001
0.007303592577970736,100.57,100.94,100.11,100.58,33478198,89.46670000000002
0.002166633838881358,100.29,101.47,100.19,101.32,44183834,89.70700000000002
-0.006442660323124251,101.79,102.17,101.28,101.54,40270173,89.94620000000003
0.012141388426515177,101.42,101.5,100.86,100.89,33151984,90.20780000000002
0.0011735941320293844,101.02,102.57,100.7,102.13,52369011,90.48250000000002
0.0024390243902439024,102.13,102.78,101.56,102.25,68459801,90.75970000000001
0.0077444336882865165,102.86,102.9,102.2,102.5,44595247,91.0351
-0.044067111380634724,103.06,103.74,102.72,103.3,53564262,91.2767
-0.008357113738279588,103.1,103.2,98.58,98.94,125420521,91.5156
0.008588461149843329,98.85,100.09,97.79,98.12,85718221,91.76
-0.006201708011386737,98.8,99.39,98.31,98.97,58457035,92.00370000000001
-0.003775895499540816,99.3,99.31,98.05,98.36,46356742,92.24220000000001
0.029801980198019853,99.08,103.08,96.14,97.99,189846255,92.50230000000002
0.004239376910184431,98.01,101.11,97.76,101.0,100869587,92.75780000000003
0.0022624434389139267,100.41,101.44,99.62,101.43,62399743,93.01480000000004
-0.00029518842861360955,101.21,102.19,101.08,101.66,64096903,93.28150000000004
-0.007634344636129249,102.81,103.05,101.44,101.63,61316516,93.47900000000003
0.007088009450679256,99.8,101.26,98.89,100.86,66908133,93.67770000000004
0.002063071028588348,101.27,101.8,100.59,101.58,60926498,93.84690000000005
-0.008221077654516764,101.93,102.35,101.56,101.79,37299435,94.01030000000003
0.000989511181476435,102.29,102.35,100.88,100.96,70902406,94.17790000000002
0.015393608729540124,101.8,102.14,100.58,101.06,52788426,94.35930000000002
-0.008746928746928753,100.6,102.94,100.54,102.64,63402196,94.53030000000003
-0.03964442627975882,102.16,102.85,101.2,101.75,60171828,94.65050000000002
0.028585607940446605,100.51,100.71,97.72,97.87,100091990,94.80880000000003
-0.006392967735490965,98.53,100.75,98.4,100.75,62370501,94.96370000000003
0.006352357320099262,98.65,100.44,98.63,100.11,49766312,95.13120000000002
-0.01582980439604752,100.81,101.54,100.53,100.75,55264139,95.28650000000003
0.007207207207207195,100.59,100.69,98.7,99.18,51491286,95.43860000000002
-0.0028106805862276765,99.27,100.22,98.04,99.9,47757828,95.58660000000003
0.0,99.44,100.21,99.04,99.62,43469585,95.73440000000004
-0.008810126582278527,99.95,100.65,99.42,99.62,37051182,95.88070000000003
0.02033730158730156,99.43,100.12,98.73,98.75,42094183,96.03510000000001
0.0021777865769154513,98.76,101.11,98.31,100.8,57404674,96.18160000000002
-0.0028789834210264276,101.54,102.38,100.61,101.02,77376525,96.32500000000002
-0.00921751327522294,100.69,102.03,100.3,100.73,66331592,96.4569
-0.010734177215189896,101.33,101.78,99.81,99.81,53583368,96.57690000000001
-0.012405167110928785,100.39,100.52,98.57,98.75,63688562,96.67500000000001
-0.013297319758986091,97.97,99.15,95.18,97.54,100933600,96.74380000000002
0.01443636735947575,95.55,97.72,95.41,96.26,72154523,96.82910000000004
0.020950280673616713,97.5,99.0,96.81,97.67,68179688,96.91900000000004
0.02644676490680193,98.32,99.96,98.22,99.76,77517279,97.03940000000003
0.005049033886785086,103.02,103.02,101.27,102.47,94623904,97.17120000000003
0.017552227415816114,102.84,104.11,102.6,102.99,68263146,97.30870000000003
0.0037065196730659625,104.08,105.05,103.63,104.83,71074674,97.43970000000002
-0.0010465226905146934,105.18,105.49,104.53,105.22,47053916,97.56600000000002
0.01527075135844103,104.85,105.48,104.7,105.11,34187701,97.71120000000002
0.005589714924538928,105.4,106.74,105.35,106.74,48060949,97.84760000000001
-0.0033651149747616323,106.65,107.37,106.36,107.34,52687879,97.97490000000002
0.009444444444444408,106.96,107.35,105.9,106.98,40654793,98.11630000000001
0.012797074954296212,108.01,108.04,107.21,108.0,44639285,98.28739999999999
-0.007366482504604157,108.22,110.3,108.01,109.4,52282550,98.4606
0.0023883887562006715,109.36,109.49,107.72,108.6,41574365,98.62719999999999
-0.0014719411223550745,109.1,109.3,108.12,108.86,37435905,98.7934
0.0028437758003853064,108.6,108.79,107.8,108.7,34968457,98.96170000000001
-0.0016539557107415862,108.75,109.32,108.55,109.01,33691535,99.1314
0.007930720145852365,109.02,109.33,108.67,108.83,27195547,99.3193
0.013932584269662896,108.7,109.75,108.4,109.7,27442252,99.5235
0.013915972345328783,109.38,111.43,109.37,111.25,46942431,99.74889999999999
0.011911017691364632,111.8,113.45,111.6,112.82,59522855,99.9871
-0.0016668128783227647,113.15,114.19,113.05,114.18,44063595,100.21799999999999
0.012817181952022205,114.27,117.28,113.3,113.99,46746712,100.45289999999999
-0.006976541379611033,113.94,115.69,113.89,115.47,44223978,100.67029999999998
0.014100249333677246,115.44,115.74,113.8,114.67,41869160,100.89819999999997
0.0013737443118399296,114.91,116.86,114.85,116.31,43395537,101.12809999999998
0.01812510537851969,117.51,117.57,116.03,116.47,57179298,101.37399999999998
-0.008673469387755189,116.85,118.77,116.62,118.62,47450824,101.59029999999998
0.01176470588235299,119.07,119.75,117.45,117.6,68840440,101.82679999999999
-0.0005885815185402604,117.94,119.1,117.83,119.0,40831886,102.06219999999999
-0.03354479881811084,119.27,119.4,118.05,118.93,24814402,102.26249999999999
-0.003838436709412874,118.81,119.25,111.27,115.07,83814037,102.45659999999998
0.011213663417579671,113.5,115.75,112.75,114.63,59348940,102.65139999999998
-0.003809853666984258,115.75,116.35,115.11,115.93,43063440,102.85309999999998
-0.0042608695652173465,115.77,117.2,115.29,115.49,42155776,103.05529999999997
-0.02313167259786472,115.99,116.08,114.64,115.0,38318895,103.24839999999996
0.015071854188573422,114.1,114.65,111.62,112.4,57664850,103.44529999999997
-0.0193836534167039,110.19,114.3,109.35,114.12,60208036,103.62539999999997
-0.002956459415875276,114.41,114.85,111.54,111.95,44565318,103.79439999999998
-0.017224095507153928,112.26,113.8,111.34,111.62,41471578,103.91979999999998
-0.013953058584365229,110.46,111.87,109.58,109.73,56028138,104.03169999999996
-0.013865467491099907,110.7,111.6,106.35,108.22,67218082,104.12239999999996
0.02440361941321636,106.37,110.16,106.26,106.74,60790733,104.22629999999995
0.028761651131824315,107.12,109.84,106.82,109.41,53411773,104.36899999999996
-0.007783145464304925,111.87,112.65,110.66,112.65,59006218,104.50529999999998
0.010270940322294994,112.26,113.24,111.66,111.78,88429770,104.67869999999998
-0.003554291807357308,112.16,113.49,111.97,112.94,45167549,104.84279999999998
-0.00473172038210875,113.23,113.33,112.46,112.54,26028419,105.00699999999999
0.017369944731993946,112.58,112.71,112.01,112.01,14479611,105.19569999999997
-0.0007023088403125125,112.1,114.52,112.01,113.99,33720951,105.38519999999998
-0.012353359402772846,113.79,114.77,113.7,113.91,27598920,105.56559999999999
-0.019387570211994932,113.64,113.92,112.11,112.52,29881477,105.722
-0.009603951339979851,112.82,113.13,110.21,110.38,41403351,105.85539999999999
-0.02898823529411763,111.39,111.44,107.35,109.33,53204626,105.95819999999999
9.410878976101181e-05,108.29,108.65,105.41,106.25,64285491,106.0484
0.013828306264501112,106.54,107.43,104.63,106.26,65797116,106.15090000000001
0.03700062561444276,107.2,108.2,106.7,107.75,40105934,106.29
0.0010713329167039063,109.23,112.15,108.7,111.89,59364547,106.41850000000001
-0.02526315789473689,112.67,113.25,110.21,112.01,53699527,106.50569999999999
0.008800580656868073,112.6,112.63,108.8,109.25,49650790,106.6022
-0.0038251366120218735,111.43,112.8,108.91,110.22,67091928,106.69439999999999
-0.027897397491106573,109.04,110.49,108.5,109.8,48956588,106.74939999999998
-0.007830927445985455,110.0,110.06,106.66,106.82,60013996,106.79389999999998
0.025110375275938228,107.03,107.58,105.2,105.99,78513345,106.87219999999998
0.007576449109995421,107.84,108.97,106.5,108.72,49899907,106.94639999999998
0.02535587188612107,108.95,111.06,108.27,109.55,48575897,107.04789999999997
0.005133651973800658,110.26,112.47,109.72,112.4,53796409,107.15269999999997
0.0010610079575595964,112.3,113.75,111.53,112.98,46464828,107.25069999999998
-0.03628367234744359,113.74,114.36,112.8,113.1,55614979,107.35269999999997
0.05350793513138498,112.42,112.48,109.03,109.14,95568749,107.52459999999995
0.030193439865433165,117.62,118.12,115.31,115.31,146477063,107.72389999999996
-0.014851485148514929,116.32,119.19,115.56,118.9,84436432,107.91189999999995
0.012391469274213933,118.4,120.0,116.85,117.16,83745461,108.11829999999995
0.00016856300042149372,118.05,119.17,116.08,118.63,62739100,108.29479999999994
0.007611241217798566,118.5,119.09,117.61,118.65,51915749,108.47609999999993
0.0031682507920626603,118.5,120.51,118.31,119.56,70149743,108.65889999999995
-0.008492390481795937,120.02,120.23,119.25,119.94,42246245,108.83189999999995
0.006598730370865286,120.02,120.25,118.45,118.93,43706567,109.02049999999994
0.018849368955908843,118.55,119.84,118.43,119.72,38889797,109.22489999999995
0.022901985906470208,120.17,122.15,120.16,122.02,62008506,109.45579999999993
0.012494069270915691,122.77,124.92,122.5,124.88,73561797,109.71079999999992
0.004878816493547407,126.06,127.48,125.57,126.46,74474466,109.97099999999993
0.005867167331612298,127.28,127.28,125.65,127.08,54272219,110.22289999999994
0.0069142324425108806,127.49,128.88,126.92,127.83,63152405,110.49259999999992
-0.002101985208252318,127.62,128.78,127.45,128.72,44891737,110.79839999999993
0.008108108108108195,128.48,129.03,128.33,128.45,37362381,111.08589999999992
0.02631578947368421,128.62,129.5,128.05,129.5,48948419,111.41479999999993
-0.006279791178028392,130.02,133.0,129.66,133.0,70974110,111.72899999999993
-0.026244273623728515,132.94,133.6,131.17,132.17,69228130,112.02509999999992
0.012498083116086457,131.56,131.6,128.15,128.79,74711746,112.33029999999994
-0.015257667756499917,128.78,130.87,126.61,130.42,91287529,112.61869999999992
0.004880316058563757,130.0,130.57,128.24,128.46,62014847,112.91339999999991
0.0020871985157700232,129.25,130.28,128.3,129.09,48096663,113.21949999999991
-0.006379337171308711,128.96,129.52,128.09,129.36,37816283,113.49689999999993
-0.016849932758484263,129.1,129.56,128.32,128.54,31666340,113.75079999999993
0.001500789889415464,128.58,128.75,125.76,126.41,56517146,114.00949999999993
0.004247286455875462,128.4,129.37,126.26,126.6,72842060,114.28279999999994
-0.02112280138141511,127.96,129.57,125.06,127.14,88528487,114.54039999999993
-0.018570026178010554,126.41,127.22,123.8,124.51,68856582,114.78739999999992
0.0177581357975091,124.75,124.77,122.11,122.24,68938974,115.06929999999993
-0.006958491787361432,122.31,124.9,121.63,124.45,48362719,115.32849999999993
0.010884353741496594,124.4,125.4,122.58,123.59,51827283,115.58039999999994
0.01645151133501262,123.88,124.95,122.87,124.95,35874300,115.82609999999995
0.011131003347084865,125.9,127.32,125.65,127.04,51023104,116.08089999999994
-0.007607843137254893,127.0,129.16,126.37,128.47,65270945,116.30759999999995
-0.012708498808578191,128.75,129.25,127.4,127.5,45809490,116.51439999999995
0.010297932552472197,128.25,128.4,125.16,125.9,68695136,116.73539999999994
-0.00410450706448809,127.12,127.85,126.52,127.21,37709674,116.93489999999994
-0.026827686821202807,127.23,128.04,126.56,126.69,32842304,117.09529999999994
0.006922086284610427,126.54,126.82,123.38,123.38,51655177,117.26789999999994
-0.008032454361054726,122.76,124.88,122.6,124.24,47572869,117.42039999999993
0.024689404130727264,124.57,124.7,122.91,123.25,39546151,117.59009999999995
-0.015591095395001186,124.05,126.4,124.0,126.37,47099670,117.74839999999995
-0.00144869215291756,126.09,126.49,124.36,124.43,42090553,117.90229999999994
0.008538142355569687,124.82,125.12,123.1,124.25,40621437,118.06849999999993
0.015940321947389095,125.03,125.56,124.19,125.32,32220131,118.25189999999994
-0.010634076660582407,124.47,127.51,124.33,127.35,37193975,118.42369999999994
-0.003264331210191169,127.64,128.12,125.98,126.01,35012268,118.58269999999993
0.007585335018963401,125.85,126.4,124.97,125.6,37329243,118.73579999999993
0.004248623131392542,125.85,126.58,124.66,126.56,32483974,118.87859999999993
-0.001970831690973591,125.95,127.21,125.26,127.1,40187953,119.00529999999993
-0.004354711005542337,128.37,128.57,126.61,126.85,36365123,119.12839999999993
0.0037860861334595678,127.0,127.29,125.91,126.3,25524593,119.24149999999995
-0.004834746770230636,126.41,127.13,126.01,126.78,28970419,119.35649999999994
-0.011382765531062138,126.28,127.1,126.11,126.17,28368987,119.44089999999994
0.02233542319749212,125.55,126.14,124.46,124.75,51957046,119.55219999999996
-0.005436923804270725,125.57,128.12,125.17,127.6,47054310,119.63509999999995
0.013294977452962275,128.1,128.2,126.67,126.91,32435057,119.74529999999996
0.008097478213927532,126.99,128.87,126.32,128.62,37654505,119.85199999999995
0.00468222290451346,128.3,130.42,128.14,129.67,45770902,119.96549999999996
0.017866566151526608,130.49,130.63,129.23,130.28,44525905,120.14129999999996
-0.016007965686274536,132.31,133.13,131.15,132.65,96954207,120.30059999999996
